x,y,z,cluster
-24.2791,90.4502,1.55815,0
50.4553,62.6446,-2.65716,0
-26.3529,90.5478,3.05786,0
-25.8457,89.8975,3.28534,0
49.995,62.4865,5.33278,0
26.7092,-47.123,-3.46099,0
49.5236,60.5272,-1.40001,0
51.2907,61.2113,0.149978,0
-25.532,88.7127,2.82742,0
38.5494,9.25789,-2.11679,0
51.0046,63.0541,-1.8733,0
40.2102,9.73391,-1.10399,0
51.2667,59.8884,1.33518,0
38.0219,7.54075,-1.59115,0
50.8799,61.7442,-0.769538,0
37.2331,7.13643,-1.21996,0
-26.6426,89.6394,0.172601,0
-24.9785,89.7575,0.120901,0
25.068,-49.159,-0.627766,0
39.234,9.25585,-0.649209,0
25.6746,-47.0295,2.84405,0
26.7092,-48.507,2.01061,0
28.438,-47.8417,2.28179,0
26.4147,-47.3117,-0.0644708,0
-25.4841,89.8152,-1.21599,0
38.8184,8.15155,0.638561,0
-25.6922,90.3419,0.800387,0
-25.7147,90.4239,1.019,0
51.9991,61.7087,0.26049,0
-24.8309,90.439,-2.53488,0
37.8951,9.80064,-0.829217,0
26.2644,-49.7322,-0.486143,0
38.9117,7.96925,1.21297,0
27.4098,-47.8148,-2.53637,0
-25.7538,90.3293,-3.50765,0
28.2439,-48.5945,-0.113883,0
25.8689,-47.043,-2.22221,0
37.3041,9.57673,0.340443,0
38.2588,11.0718,2.05836,0
50.1039,61.207,1.48551,0
49.158,62.7356,1.11782,0
40.542,7.43431,-1.34722,0
36.9488,9.55926,2.88469,0
50.3934,60.536,0.0840419,0
48.4098,60.8978,2.04285,0
25.8124,-47.7786,0.855685,0
27.1344,-48.4099,0.941543,0
37.3822,8.17345,-0.593552,0
39.8188,6.84231,0.707115,0
49.4458,61.4428,-1.55409,0
-25.9758,90.5282,0.299958,0
38.6057,8.71575,1.28737,0
-25.2438,88.1908,3.69452,0
25.8275,-46.9897,1.10015,0
-26.5073,89.9083,0.00885677,0
-25.9127,91.3015,1.36327,0
38.2668,10.1245,2.51734,0
50.3712,61.5488,3.93296,0
-25.0049,90.9648,-4.53753,0
25.6998,-48.7413,0.0703069,0
38.5757,9.52921,-1.7292,0
-25.2776,89.6637,1.68969,0
38.8158,7.92007,-2.21629,0
37.1348,7.53278,-0.73938,0
39.1888,7.99997,-0.167512,0
24.8372,-49.1094,3.19847,0
-26.0735,90.1531,2.01466,0
25.3611,-48.7213,-0.428124,0
50.2003,62.8469,-0.013809,0
26.7585,-48.6648,2.39039,0
38.7195,9.00407,1.4444,0
27.2579,-47.6458,1.20936,0
-25.3931,90.0272,0.296819,0
38.3274,8.64101,-0.893816,0
-25.0244,89.9171,2.53858,0
-25.2067,89.3503,1.47646,0
26.9325,-47.5825,0.593618,0
50.7458,60.9169,0.0813728,0
40.1351,10.4269,0.816607,0
41.4221,7.59549,1.82496,0
40.5445,7.26446,1.04964,0
37.6832,8.276,1.95127,0
38.6226,9.1936,2.39397,0
-23.2058,90.5469,-0.279355,0
49.4603,61.9103,-2.89149,0
-25.7453,89.6679,-0.579373,0
52.0324,62.2931,-2.39508,0
26.1053,-49.0621,1.06264,0
24.321,-47.8309,0.0465676,0
37.4415,6.83472,0.533128,0
38.4304,9.12882,3.19859,0
39.7724,8.80092,0.818563,0
51.4006,61.4843,-0.0362026,0
25.3228,-46.9311,-0.241776,0
38.9974,8.97451,-2.87687,0
27.0035,-46.2416,-0.48688,0
26.5426,-49.1429,-1.71229,0
49.9038,61.6939,2.90367,0
51.5645,61.8968,-1.95671,0
37.8138,7.1932,-1.59909,-1
27.0711,-49.0605,-0.869583,0
-26.2349,90.2011,0.26626,0
26.4827,-48.0013,0.755735,0
50.355,60.8959,-0.878051,0
50.0159,60.5741,-0.918433,0
48.3642,62.4254,1.18828,0
25.2197,-47.4006,2.056,0
-24.7904,89.9505,4.26646,0
40.199,8.0276,1.84547,0
27.4682,-46.9886,0.348314,0
39.7137,7.29378,0.564879,0
-24.0595,92.265,1.58978,0
25.7101,-47.1986,-1.17962,0
39.959,9.61156,0.878624,0
37.383,7.93337,-1.30836,0
25.3957,-47.6138,1.36105,0
49.8343,61.3484,-1.73643,0
50.144,62.6724,1.40904,0
49.4045,59.9595,-2.50816,0
37.667,9.21971,-0.0856737,0
38.9039,9.64819,-0.0651852,0
-24.1233,90.2399,0.889005,0
50.197,62.8693,1.24282,0
-25.5554,90.6854,-0.813153,0
25.7158,-47.9797,1.60151,0
48.4196,59.9868,2.82084,0
-27.0516,90.3517,-2.11456,0
-24.2699,90.5556,1.66862,0
25.9333,-47.9141,2.36276,0
50.4342,61.9435,-0.431343,0
50.7181,61.4639,-0.225414,0
25.3802,-47.0985,-1.71409,0
39.0756,8.15719,-1.06138,0
26.0424,-48.5232,-1.12829,0
26.1417,-47.1619,2.60396,0
26.5801,-48.23,3.3152,0
26.4908,-49.4701,-0.0695556,0
51.5983,61.6779,-0.369701,0
40.5856,10.0924,-2.62535,0
27.8635,-48.4674,-2.69608,0
38.6317,10.0744,-2.93143,0
27.0099,-47.6401,-2.89007,0
26.7446,-45.9625,-0.557088,0
50.8743,61.4663,-1.69318,0
40.6386,9.2411,-0.39999,0
25.2043,-48.0429,-0.0826385,0
39.1699,7.20954,0.307787,0
-24.2648,90.4196,0.590893,0
38.8361,8.73599,2.21434,0
-24.0089,90.7036,0.619706,0
26.9575,-47.4754,2.39763,0
51.4786,62.2366,-1.59724,0
38.4801,9.13799,1.06683,0
39.4712,8.50533,1.82411,0
26.5131,-47.5436,1.507,0
28.4511,-50.9355,1.7286,-1
-23.6141,90.5,-0.380483,0
-26.1048,89.5806,-2.98765,0
51.9544,60.0467,0.852029,0
27.48,-48.1214,2.50067,0
26.6915,-48.1034,-1.30644,0
40.2367,8.10516,-0.323671,0
49.6453,61.4385,-1.48278,0
-23.9564,90.7138,6.67313,-1
48.9983,62.0786,0.891034,0
-22.7773,90.2247,-0.840674,0
26.4116,-47.496,0.211825,0
37.7086,9.70422,-0.625212,0
39.8387,8.02217,-0.32026,0
-25.1664,90.4004,0.302378,0
50.1107,61.9953,1.08101,0
27.5354,-48.0648,-1.16329,0
40.7999,9.20343,0.579296,0
24.623,-46.8905,-4.93382,0
49.9208,61.914,-1.02463,0
38.6453,8.74297,-0.0417859,0
26.6439,-47.2804,1.47816,0
24.9731,-45.7483,-4.3291,0
27.9402,-47.7899,0.37958,0
49.1149,59.3288,-0.706807,0
39.2821,8.71134,0.662353,0
38.2499,8.89247,0.0319285,0
25.0396,-48.6782,-3.72978,-1
26.5866,-47.4868,-0.0340137,0
-25.6583,89.1523,3.79398,0
25.9104,-49.9288,-0.772812,0
26.1896,-47.9137,-0.259904,0
-23.8251,89.6586,-2.63163,0
37.7086,7.26814,0.470388,0
38.7733,8.76868,-0.896529,0
28.1636,-48.7157,2.49436,0
39.4104,8.47046,-0.428715,0
40.5605,8.5099,-1.21794,0
-25.0464,90.3593,-1.26503,0
-24.4581,92.2868,-1.1286,0
50.2386,62.9181,-1.29642,0
-24.2694,89.0852,-0.0233779,0
50.3264,59.7605,-1.65504,0
49.8535,59.3277,-2.04946,0
25.6087,-48.1019,0.180482,0
50.627,60.3812,1.65436,0
50.0603,60.3077,-0.890044,0
50.6423,60.5397,0.558965,0
49.4764,59.9447,-1.31004,0
39.2791,8.02037,-1.95558,0
50.9146,62.5251,-2.10304,0
24.7922,-47.121,2.41102,0
50.3827,61.415,-2.81899,0
-24.5769,90.6566,0.892067,0
37.8113,8.74073,-1.34806,0
50.6619,62.8901,-1.49179,0
50.0903,61.751,-0.0962114,0
27.4414,-48.4982,2.91665,0
38.7341,9.19925,2.59122,0
49.4723,61.9299,-2.42239,0
-25.9491,90.7685,4.71147,0
-25.6522,89.3139,1.09055,0
-24.7607,89.8336,-1.45357,0
25.3944,-47.4892,-0.389076,0
-24.7455,90.3934,0.514393,0
-26.0298,88.7652,1.82524,-1
39.4716,9.58905,-0.847734,0
27.8392,-49.6157,1.12986,0
49.902,61.2546,0.370624,0
-24.57,88.8224,-2.14246,0
39.8839,8.60061,-0.217869,0
48.9251,60.8133,-1.79309,0
-25.3288,89.37,1.31457,0
49.2154,61.128,-0.087015,0
52.3128,61.5503,1.5109,0
50.347,60.9657,1.19536,0
27.7384,-48.3368,1.21447,0
-23.2397,89.5412,-0.505228,0
