x,y,z,cluster
-56.7942,-70.4854,1.44744,0
64.2535,15.9333,-4.11055,0
-23.9107,-59.9204,1.52293,0
-88.6855,-91.0276,2.12529,0
37.5279,19.5877,-0.786149,0
-15.0278,85.5581,-1.8214,0
-70.325,-9.11426,1.43788,0
-56.5516,63.8311,1.75067,0
-55.5173,-6.73798,0.0983436,0
39.6243,91.4374,-1.07219,0
7.58308,-75.769,1.28648,0
-41.4356,19.4789,0.523638,0
-35.8656,-64.1301,0.988113,0
-24.7978,90.4063,-0.871178,0
-56.3275,62.403,0.0384922,0
76.011,61.9328,1.71916,0
55.8115,58.6425,-0.474357,0
-70.8623,-9.82288,-0.99524,0
6.05153,-76.5126,-0.535006,0
-56.2839,62.8533,-0.823339,0
37.7653,94.3935,1.52817,0
-7.73351,34.7485,0.505106,0
-39.7766,19.8997,-0.615278,0
2.83486,82.2428,-0.552675,0
-69.7928,-9.23879,-1.67721,0
35.867,-68.7474,-1.35821,0
-70.3568,-7.21811,4.08697,0
50.0532,37.4194,1.55753,0
-4.49054,94.2076,-2.3092,0
-21.2996,-59.3682,1.27664,0
12.2552,-47.4715,1.25961,0
95.9745,5.02137,0.597271,0
-38.0965,-62.8869,-0.653653,0
-69.5996,-8.66368,-0.143991,0
-5.59227,90.2998,2.32709,0
97.4015,6.09265,0.542326,0
-39.252,19.8607,-2.58582,0
14.0482,-44.842,0.381039,0
-40.8449,19.6202,1.3278,0
-71.9719,-9.05284,-4.85305,0
-40.4242,21.6552,-0.0595513,0
65.2159,17.8271,-0.528998,0
-40.037,20.4442,0.512114,0
38.0219,19.5879,-2.25997,0
-21.1777,-59.6183,-3.48096,0
-26.4639,91.8546,-0.299551,0
-4.03698,88.6186,2.25197,0
39.1637,92.3559,0.914964,0
96.815,2.96017,-0.276477,0
63.5117,17.5993,0.32014,0
64.2109,16.4562,-1.93122,0
-7.00958,91.0345,-4.51299,0
-89.5299,-89.3688,0.430112,0
-56.7118,-9.08778,2.55055,0
-41.43,18.4342,3.25088,0
-15.3837,86.9234,-0.312888,0
-69.758,-8.69643,1.70536,0
38.0475,94.7674,-0.0916122,0
40.2238,91.5665,0.700763,0
6.15935,82.0967,3.7305,0
65.1017,17.3424,0.123155,0
97.6239,6.16526,-3.22143,0
98.8845,62.3229,1.48412,0
-37.5481,-64.3061,2.26875,0
-37.2259,-62.9292,-1.42343,0
-91.8668,-88.7667,0.955895,0
-53.5346,69.2019,0.860739,0
-3.84226,92.187,-1.95436,0
5.0118,80.5525,-3.93595,0
54.6659,59.7469,1.45079,0
56.2914,60.6059,-3.85205,0
53.6239,60.655,-1.43571,0
48.9518,39.1346,-2.07953,0
36.5811,-67.2379,1.8007,0
-13.6216,86.7644,0.569634,0
53.4925,59.5604,-1.06548,0
-53.4704,-7.35022,2.51237,0
-38.6545,-64.6096,4.10048,0
-70.7577,-10.9119,0.491535,0
12.6252,-44.1016,-1.04217,0
6.1474,81.3851,-0.105268,0
35.6209,-66.1582,1.49202,0
-88.7235,-89.6554,-2.57046,0
6.76484,-76.217,-1.15746,0
96.9978,4.47208,-3.01696,0
49.387,36.1399,0.0459554,0
-52.9255,69.6414,-1.74006,0
53.9374,59.4489,-1.22528,0
76.1936,63.1345,3.26672,0
36.1373,19.7727,0.00693039,0
-24.6183,89.012,3.56204,0
-6.58476,90.2655,3.33653,0
-14.7375,86.0723,0.0447335,0
-56.1959,62.3362,-2.30828,0
-57.9258,63.8179,-0.381503,0
-55.5301,62.3356,-1.71744,0
14.0171,-43.8737,-0.790097,0
8.6045,-76.1254,-5.9033,0
4.81721,-74.9177,-1.04749,0
-54.3311,70.3655,-0.0914362,0
-57.3013,64.2479,1.20668,0
97.7059,4.61919,-1.50185,0
-13.1949,86.88,-1.49123,0
-57.6551,-69.2075,0.0336208,0
-41.6151,20.1211,-0.464447,0
5.52589,-75.911,-0.355777,0
37.2802,20.9834,2.19482,0
36.7097,21.3898,1.47963,0
53.7554,60.0361,-1.20012,0
-4.67421,91.2769,1.53969,0
3.91825,81.9781,-1.4873,0
-89.087,-87.5976,2.05871,0
-5.19353,90.8476,-0.148721,0
4.50792,81.9363,2.65073,0
6.37011,-75.1932,-2.46259,0
96.1314,3.82741,-2.94415,0
33.9967,-66.2022,-0.228141,0
75.6494,63.7529,-2.3742,0
-39.7631,19.2145,0.613073,0
-52.2517,69.6308,-0.0354494,0
-40.8928,20.2508,-1.08424,0
-24.9071,90.6362,4.55942,0
-55.189,61.2595,-1.82629,0
-56.3723,64.5912,-0.0595174,0
36.0102,19.7547,1.68894,0
36.6532,-65.0572,2.90084,0
-53.9316,70.9268,-4.07971,0
-6.0088,91.6071,-1.23095,0
99.6883,62.8278,0.547226,0
-37.1588,-63.5682,3.02124,0
-21.9371,-56.9392,1.82439,0
-55.0133,-7.58844,0.714732,0
99.8272,63.5096,-0.573669,0
77.0909,63.2915,3.74842,0
-39.6318,19.9763,0.410799,0
100.357,61.1721,-2.27538,0
66.0513,16.3909,0.367356,0
-23.5993,89.3397,1.58237,0
-41.8007,19.0207,-1.03252,0
96.8128,4.92785,-2.59133,0
-56.8401,62.9989,-4.26824,0
-38.7316,20.3101,-0.284612,0
3.93114,80.8469,-0.457299,0
50.2836,36.2788,-1.55689,0
95.7861,5.87117,-1.0856,0
53.4149,60.791,-0.791388,0
-4.50634,92.4497,0.730626,0
38.9357,95.0341,-1.14391,0
98.2256,60.8145,0.347026,0
5.01779,80.3145,-0.231776,0
48.4027,37.4608,-2.11338,0
75.0666,64.782,1.85404,0
-38.7709,-61.9141,-1.65594,0
76.4962,64.0629,2.55061,0
33.7939,-65.1798,-2.80759,0
49.7756,37.1082,0.0131823,0
-4.9114,91.0552,-0.303729,0
-7.92722,35.3171,0.578543,0
64.6348,17.8973,0.146515,0
96.1773,3.26093,-3.15686,0
-56.3254,-5.68813,1.0144,0
-70.545,-10.4492,-1.95907,0
-15.0765,88.8033,-2.52062,0
-20.9178,-59.2109,-3.27719,0
-56.623,-8.22309,-1.85724,0
-54.4369,-7.21459,-0.27014,0
-55.293,-6.90704,0.459611,0
-3.93874,90.4597,1.64416,0
-13.4099,86.9406,2.11146,0
-56.4088,-7.0736,-1.14034,0
-13.3886,86.4527,0.656856,0
-35.6104,-64.6652,1.83815,0
13.7202,-46.346,-1.9522,0
-22.3533,-58.9361,-2.64156,0
-56.7068,62.7562,-1.42843,0
15.9882,-48.0089,2.07215,0
5.23586,81.0685,-0.227399,0
-22.9003,-59.7239,0.677725,0
-90.6087,-88.6634,-3.20749,0
-25.034,90.1,-0.79207,0
4.88243,83.6058,0.470469,0
53.6502,60.2546,-0.916091,0
39.1287,93.3708,0.564685,0
53.0515,60.0991,-0.373344,0
98.1226,62.8605,-2.14573,0
77.0156,62.4863,-1.29435,0
-22.9735,-60.8299,-0.864308,0
39.4989,92.8618,-0.293155,0
-91.4504,-90.846,1.23927,0
4.97987,80.351,0.695674,0
38.6843,95.3485,-1.10964,0
-57.9616,64.1146,-0.247481,0
76.6838,62.7995,-0.645697,0
63.5622,15.6252,1.03568,0
-90.3125,-88.8024,-1.22877,0
50.3204,37.4029,-1.28974,0
-72.4349,-8.20572,-0.454794,0
-22.8988,-59.5807,-0.122064,0
38.2863,19.9714,0.212272,0
37.1353,93.7772,0.456509,0
-56.4269,62.4165,-2.74125,0
-8.52786,34.8855,4.27129,0
-35.4714,-63.9742,-2.5593,0
6.59065,-74.8978,0.867532,0
-55.8885,62.8896,-0.54005,0
96.4192,4.46669,4.6726,0
-24.4567,-59.6198,1.60038,0
-38.0879,-64.6464,-1.67106,0
-54.063,70.9835,2.38622,0
-41.6576,20.0819,2.2979,0
100.586,61.2781,-0.0303378,0
67.0664,17.6172,-0.199854,0
76.4264,62.929,2.16236,0
4.66825,-73.8269,0.938889,0
-58.1575,-68.4273,-0.549012,0
-3.8648,90.7279,-0.191157,0
-68.4848,-8.35417,-2.8903,0
4.34069,80.0047,0.360428,0
4.56545,82.3903,2.13039,0
7.02712,-74.2292,-1.31962,0
53.2593,58.965,0.345116,0
-21.6596,-58.9712,1.57347,0
98.1715,61.9319,3.44761,0
-5.16009,91.1208,-1.95812,0
3.58578,81.846,-1.8722,0
74.6705,61.2225,-1.2928,0
-70.9153,-9.08839,0.557119,0
-36.8437,-61.5215,-2.89558,0
99.7402,60.8201,-1.09519,0
-21.8016,-59.7993,0.975845,0
-9.14124,34.6079,0.504786,0
-70.4269,-11.5009,0.732014,0
14.0341,-48.1974,-2.32788,0
-25.9002,90.2282,1.69543,0
38.4968,95.2814,0.972874,0
-53.5736,68.7603,-0.0928019,0
-57.1125,-69.1531,-0.248692,0
36.0572,-65.7604,-1.25112,0
49.0704,37.66,-3.45352,0
39.1915,92.2569,1.24115,0
50.5205,37.5453,1.23576,0
53.9006,61.1757,-0.347513,0
5.68956,80.3853,-0.431199,0
35.169,19.3148,-0.294413,0
5.09992,80.1722,-2.75756,0
-57.6729,-68.7413,-0.177485,0
-56.979,-68.8908,-0.899712,0
6.12164,-74.3886,1.15575,0
-12.7576,85.8551,-3.03948,0
54.6713,61.4657,1.3751,0
-54.9534,-7.03784,-0.606855,0
49.9332,36.5796,-0.405813,0
-5.56388,90.6348,0.44722,0
98.736,61.5406,1.37718,0
-15.2686,86.8362,-0.750026,0
-57.4254,-70.0516,2.001,0
-70.9265,-8.89553,-1.43643,0
5.42011,81.3431,1.47612,0
36.0112,-66.0497,0.544754,0
-10.1053,35.139,1.73078,0
-5.12579,91.6603,-0.440589,0
-6.80497,37.5189,1.19484,0
-54.4472,69.8847,-0.423279,0
7.12729,-75.5674,1.8827,0
-9.00153,35.0948,-0.629949,0
40.5205,21.9041,1.86575,0
14.928,-44.3548,1.58297,0
97.1161,5.17436,-0.62231,0
-40.6344,19.8934,5.02754,0
-26.0557,90.4031,-0.716143,0
-89.6116,-90.3979,0.483706,0
-54.3807,68.3613,0.619957,0
-53.1343,68.6806,2.89314,0
-4.1216,89.3789,3.26628,0
-36.9468,-64.9806,-0.105824,0
-89.1704,-91.2649,0.248702,0
-5.13891,90.7205,-4.87594,0
-13.0428,87.0332,2.52778,0
96.1043,5.33044,0.617942,0
55.1344,58.3113,0.257533,0
50.1709,35.8376,1.97431,0
-36.6783,-63.1197,-0.187302,0
36.579,-67.9722,-0.279327,0
14.7447,-44.7545,-0.099741,0
-22.0113,-58.8653,2.06543,0
-5.32524,91.5198,-0.921063,0
-54.5697,71.2548,-1.15148,0
97.8041,62.5969,-1.42481,0
-37.2119,-63.2874,-1.73912,0
-25.6687,89.2353,-0.41387,0
-72.2499,-9.74229,0.425216,0
37.261,21.4264,0.233923,0
-3.40582,90.7652,1.30611,0
-57.8134,62.3833,1.00853,0
36.8622,-67.9748,-0.451457,0
-6.08964,90.0191,1.09448,0
5.61069,81.5712,-2.21032,0
-53.6042,70.128,-1.78263,0
-5.31956,91.3556,2.07285,0
-69.7901,-8.37635,0.749719,0
75.3618,65.943,-1.01559,0
-57.5732,-71.1947,-0.170963,0
-56.4578,-70.3063,-1.72667,0
-56.6954,-6.71145,-0.30983,0
-21.2862,-59.2479,-1.84298,0
76.1918,65.0776,-2.89405,0
6.48681,81.2802,-1.62709,0
-53.6205,-6.3332,1.4826,0
-54.4538,-6.30411,-0.00094869,0
-20.749,-58.4459,-0.914128,0
65.4174,16.5512,0.880212,0
37.8375,92.2149,-1.98472,0
6.09377,-77.2546,1.88475,0
65.2108,16.5884,3.38905,0
36.2422,-65.8902,3.36719,0
-13.8537,87.9678,2.09446,0
95.7757,3.9202,0.887071,0
-56.1246,-69.5975,1.55177,0
-7.35593,34.2123,-0.378426,0
100.54,62.4112,-1.20629,0
-15.2275,86.0564,-0.0926941,0
-38.2791,-62.8123,-1.55962,0
-70.6749,-9.57332,1.86737,0
14.2392,-47.2702,0.279165,0
39.0273,92.8793,2.47022,0
-89.8784,-88.4886,2.06909,0
74.463,64.0337,-1.20454,0
34.799,-66.5541,-0.751213,0
14.8296,-46.5188,-1.8965,0
4.90605,81.6027,0.151737,0
38.6364,93.4622,-0.927741,0
-56.4972,62.1683,-0.623564,0
-90.1612,-89.0364,-0.0994036,0
-37.143,-65.0726,0.412525,0
-4.50045,91.4153,-1.48467,0
14.987,-46.49,1.62656,0
-14.4958,86.6367,2.61819,0
-12.7833,85.9114,-1.6001,0
-56.5694,61.7539,1.18801,0
37.4992,93.728,2.20037,0
-40.4345,19.0408,-0.595026,0
-23.5554,-59.8295,-1.00225,0
-53.6505,69.7827,0.852967,0
35.6803,-65.0739,-3.28225,0
-55.6636,-68.6837,3.38961,0
-22.7098,-57.2493,1.89515,0
62.9694,15.7263,-0.676508,0
-57.6157,-71.4717,-1.38777,0
55.6419,60.5735,0.522482,0
49.178,36.652,0.117791,0
-89.3376,-90.0553,-0.0671047,0
-53.8819,-6.45036,-3.15265,0
-36.9822,-65.2579,1.14929,0
38.6176,95.1588,1.76038,0
-71.1348,-9.03704,-0.0805344,0
-39.0735,19.8282,-0.805267,0
-54.1939,-6.66275,0.331762,0
-7.49815,35.3765,2.53003,0
7.12364,-74.2208,2.66362,0
14.3212,-44.8924,0.994056,0
76.7428,63.2863,0.0740524,0
48.9597,38.7073,-1.77175,0
-42.112,20.1744,-0.590524,0
-6.66243,37.0964,-2.9869,0
76.807,63.3411,-0.785185,0
64.7982,17.7268,-0.409776,0
-24.5909,91.1181,0.412867,0
98.9263,61.7518,-2.74818,0
64.2951,13.9794,-1.81787,0
35.1455,-67.3793,0.0426535,0
-14.5805,87.9063,-1.60183,0
98.8548,60.7199,1.8493,0
54.0558,59.7544,0.281128,0
13.8252,-44.7939,0.15729,0
-56.513,62.5815,1.45416,0
-41.3305,19.6893,-0.898606,0
-26.271,90.4672,-1.56526,0
-57.1678,-69.7037,-3.43449,0
-58.2117,63.8295,3.95799,0
39.3491,91.8315,-1.28998,0
6.22796,-74.5806,-2.61088,0
-55.8608,-6.13337,-1.4568,0
-55.0198,-6.33499,-0.545372,0
-40.2869,21.5913,1.29534,0
-55.0541,-6.08775,-2.95755,0
38.5656,92.1066,3.01697,0
-14.6925,85.1418,-1.38639,0
13.8988,-45.1291,1.65238,0
-71.8035,-8.51661,-0.0718647,0
14.2146,-45.9352,1.34126,0
-41.7702,20.2893,-0.353426,0
-71.6339,-9.75572,0.673157,0
55.5071,61.8268,2.47241,0
-70.2362,-8.77255,-0.861469,0
-15.9246,87.0293,-0.386276,0
98.871,61.2827,3.79153,0
-42.1006,19.6492,-1.4493,0
35.5051,-64.4365,0.91867,0
4.53332,81.5501,-0.446462,0
75.831,62.8026,-0.519965,0
97.1254,62.1256,2.28395,0
-58.9921,-69.6866,1.11984,0
98.9247,63.5929,1.78468,0
-22.4383,-57.9783,-3.49861,0
-8.30821,35.0106,0.239489,0
-15.3987,86.562,-3.37236,0
12.7376,-45.2921,2.91791,0
50.8393,37.5673,-2.93982,0
14.2029,-47.2292,-1.93619,0
96.7954,2.44137,-1.15672,0
-57.2457,-70.3327,0.837814,0
-56.0722,62.2549,0.47017,0
-88.1636,-88.7874,0.0652924,0
-13.6128,88.5296,-2.38571,0
4.32644,80.822,-0.0843648,0
-71.6411,-10.323,-0.823404,0
-41.0534,18.1575,-0.134651,0
36.4796,21.8712,-0.264216,0
37.6644,21.4983,-0.395284,0
97.969,60.3983,-1.62772,0
-15.6003,87.1362,-0.429733,0
-21.8416,-57.5392,2.65631,0
65.4157,16.5085,-2.36095,0
35.7479,-64.9685,0.822003,0
-21.3202,-59.4997,-1.70159,0
76.5605,63.0907,-2.24929,0
-16.2358,85.163,1.79011,0
-35.495,-64.7792,0.523012,0
38.1216,95.2501,0.153639,0
-9.90226,35.4534,1.6445,0
-72.8707,-10.0509,0.757552,0
76.6682,62.1489,-1.98764,0
36.1749,21.1461,-1.84376,0
-14.0223,86.2999,0.597666,0
-70.3259,-9.93408,-0.520601,0
50.8731,36.15,0.379443,0
5.1663,82.1503,-1.2961,0
-55.6178,-68.6118,-0.866678,0
-39.7094,17.66,-1.24691,0
-8.64098,37.1372,1.92161,0
-23.4107,-58.5729,0.391991,0
-14.008,88.8873,0.322029,0
98.1233,61.9775,-0.0533354,0
39.6951,95.9776,1.41294,0
3.79086,81.3988,-1.70172,0
-40.0057,18.0622,1.10963,0
97.3292,4.73971,-0.192274,0
12.683,-45.096,2.1185,0
-4.59043,90.7233,1.19501,0
96.809,2.28363,-1.48539,0
-15.4748,87.739,1.65393,0
37.2038,-66.0865,1.76223,0
-4.99938,91.8732,-0.716097,0
15.1787,-44.5824,-1.74698,0
-22.837,-59.2614,-0.563084,0
5.99251,82.8927,-2.06314,0
36.1728,22.615,-1.93504,0
99.6726,61.3664,-0.186668,0
38.2117,93.5836,2.99633,0
7.07693,-76.6809,4.61573,0
50.4131,37.7597,-0.0725475,0
-90.144,-89.5505,-0.325976,0
14.2484,-45.8275,-0.300485,0
40.6604,94.2672,-0.919501,0
39.2497,94.5545,3.13567,0
13.5869,-45.3306,-1.08339,0
36.9516,20.6988,1.91792,0
-57.9297,-71.7333,0.154129,0
-37.5031,-63.7714,-0.519403,0
-21.78,-58.1019,-2.67365,0
-4.3146,91.6295,-0.800165,0
-22.4998,-59.8864,0.088956,0
96.2214,3.45634,-0.153301,0
-14.2153,85.7884,1.89613,0
54.0347,61.1011,-2.74027,0
-57.4229,63.5358,2.43984,0
-54.7625,-9.3258,1.96881,0
97.6671,4.83921,-0.751788,0
-92.7692,-90.5981,-2.45298,0
-90.7869,-87.712,-1.3575,0
-56.9189,61.6276,-0.10003,0
-22.2763,-59.4293,0.891766,0
35.0276,-66.969,0.105198,0
53.4077,59.5312,-0.0101574,0
38.8707,93.1716,3.26271,0
-15.8114,86.3323,-1.67549,0
-89.8957,-89.556,-2.90027,0
13.9105,-46.1382,-0.232719,0
76.5401,62.567,-1.26988,0
-89.7454,-90.7019,1.74494,0
37.2064,-65.5119,-1.04906,0
-71.1344,-9.18413,0.0163269,0
38.3292,20.2108,-0.639127,0
-6.17814,90.8518,-2.21948,0
63.5718,16.3071,2.33171,0
-53.5414,70.3111,-0.935339,0
-53.356,-7.35764,1.06333,0
37.8664,92.2171,1.05888,0
35.6647,-66.3355,-0.795592,0
-36.5343,-63.8379,-2.46994,0
97.4445,61.6688,-0.685737,0
-42.1871,20.3453,-0.312591,0
-24.1233,90.2399,0.889005,0
98.4725,63.4772,0.440555,0
-38.1502,-62.0222,1.15239,0
74.4785,62.4432,-1.39872,0
-70.0542,-7.88236,-5.10419,-1
13.9295,-44.4989,0.282,0
36.7148,19.6197,-2.064,0
34.6211,-67.2086,-1.22661,0
-23.1217,-61.212,-2.32941,0
-39.111,19.9418,-0.992003,0
-55.1163,-4.93157,1.89706,0
50.9558,38.3271,-0.614699,0
-37.9072,-64.2342,-2.56542,0
-57.4193,-69.6059,-0.887777,0
-56.2354,-7.32064,-1.20122,0
-55.781,69.5755,2.66262,0
-55.2363,-6.76463,2.26697,0
7.62139,-74.8152,-0.369776,0
15.7505,-44.3457,0.662532,0
-54.6042,-5.79743,-1.36598,0
-22.904,-59.4174,-1.85059,0
50.5653,36.2347,2.421,0
-38.6171,-65.1558,-1.24706,0
46.3782,36.1458,-2.74009,-1
-37.6366,-63.9506,-0.315511,0
-54.6081,-6.2423,-2.75426,0
-88.6184,-87.8119,1.62376,0
34.7973,-66.7324,0.477463,0
54.3397,59.5604,4.6937,0
-24.4023,88.8506,2.39275,0
-23.1349,-58.3115,-1.68879,0
49.4376,38.9019,-2.60351,0
-88.6118,-91.3563,1.28112,0
5.96933,-75.7346,-2.98026,0
2.5697,81.3465,-0.710109,0
14.5186,-44.4422,-0.712113,0
-24.6771,90.9968,2.69188,0
4.42334,-75.5677,-0.37911,0
37.3332,19.5327,-1.88259,0
37.8895,91.4532,0.218795,0
-41.0087,20.6063,-1.8709,0
5.02739,81.016,-1.27094,0
52.4706,59.7242,0.352025,0
5.71624,-76.0282,-0.947927,0
-24.1439,-59.86,-4.40477,0
7.99653,-74.811,-2.79892,0
98.3237,61.0616,-3.49984,0
55.1145,59.6417,-1.0053,0
12.9944,-45.6179,1.44451,0
-56.4098,-69.5628,-1.02913,0
63.5977,17.0887,0.0882787,0
75.1727,64.1573,1.8761,0
-40.4131,20.1704,0.821953,0
-39.9503,19.1988,-0.621116,0
-52.9165,71.1835,0.528472,0
-70.671,-8.07848,-0.985324,0
6.73408,-74.201,2.01486,0
75.8356,64.8694,3.16836,0
-54.3006,-6.83341,4.08488,0
65.0427,16.6029,1.00556,0
-14.8694,87.3151,1.88372,0
-22.6571,-60.6734,-0.030341,0
96.0577,3.87664,-1.79603,0
13.4857,-44.4738,-0.487871,0
98.8584,61.5476,-0.891257,0
55.412,60.1734,-0.502564,0
-40.7495,18.7038,2.25104,0
13.0399,-45.9526,1.17233,0
-54.4806,-4.5799,1.78458,0
-70.6719,-9.98281,1.33984,0
15.5568,-44.3515,1.4662,0
-37.2817,-63.1738,-2.36618,0
77.3965,64.573,-1.5151,0
-52.9836,68.6715,0.723832,0
37.4745,22.7332,1.52458,0
5.2182,81.6278,-1.56525,0
-55.0998,-6.65163,-0.0755982,0
-4.515,92.4047,0.833996,0
52.8886,59.3802,-0.916037,0
39.7135,93.2313,1.13478,0
55.1103,58.5555,1.95582,0
76.3715,64.0553,-1.33125,0
6.97377,-76.0707,2.60519,0
34.2368,-66.6663,-0.648575,0
99.8249,61.8528,0.612479,0
12.8718,-45.6457,2.36553,0
5.5132,-77.0172,0.221491,0
-39.8999,19.2672,0.910909,0
-55.4097,-70.5823,-0.43756,0
-5.98936,90.895,-0.837409,0
3.76606,82.5235,2.0442,0
-70.1568,-9.29999,0.465533,0
37.0488,21.8098,-5.15464,0
64.9362,15.4652,1.05929,0
98.515,60.4076,-0.134805,0
-57.7871,-69.3919,-1.36788,0
-52.9315,70.1643,0.372634,0
-13.2599,86.7077,0.647271,0
98.9491,62.2399,0.299476,0
-59.2549,-70.3115,1.86508,0
-6.55805,90.9119,1.51423,0
49.1338,36.1263,-0.495576,0
-40.7694,20.7536,-0.619094,0
-14.9921,85.4071,-1.06237,0
96.0156,5.94584,0.301213,0
-14.6408,86.2975,-0.274051,0
6.06723,83.6056,-0.557164,0
-69.8567,-10.2714,-1.85445,0
-13.6791,89.0029,1.1394,0
-22.6684,-59.602,0.656661,0
94.4427,4.2943,3.65036,0
34.5245,-65.1945,1.19207,0
5.17117,83.0116,-2.09716,0
-57.441,63.2978,-1.63807,0
73.7789,63.8614,-3.27719,0
-89.601,-90.0329,-2.55327,0
5.47477,82.2164,-0.211122,0
-90.5872,-90.0468,-0.981562,0
49.8267,37.2893,-0.750284,0
4.62291,82.4237,2.35206,0
-8.57803,35.2517,-3.59039,0
-56.203,-67.6503,0.499769,0
-91.1941,-89.5971,0.457726,0
50.6307,36.9331,1.58127,0
-4.10157,90.7833,-4.2616,0
54.0313,60.291,0.650912,0
5.84555,-74.7253,1.79421,0
-54.4422,68.8591,-2.26928,0
36.4476,20.0983,-0.0773991,0
-57.269,-71.2955,-0.267659,0
98.0356,60.0706,1.24423,0
-57.2137,-69.856,0.915187,0
94.8425,3.92083,-3.73801,0
38.5606,92.5753,-1.2313,0
-23.8204,91.0785,3.03502,0
64.6292,18.1796,2.03504,0
-54.7778,68.7117,-1.55647,0
2.6948,82.9053,-0.396714,0
39.4044,94.5547,-1.44296,0
-70.8763,-10.7718,1.17428,0
35.8597,-66.3386,1.01354,0
-55.2526,-6.454,2.96726,0
-5.23493,92.1558,-2.71973,0
-6.57399,35.4868,0.479287,0
96.9609,4.39897,3.56941,0
-15.0105,89.7561,2.51134,0
36.3836,20.4656,1.03943,0
61.7841,15.5732,0.384096,0
-3.73558,90.1822,1.96594,0
-57.3362,63.3205,0.18161,0
-54.6819,61.7449,2.83294,0
53.2512,59.2999,0.612415,0
-25.3225,89.4249,-0.888882,0
-7.63281,35.607,-1.27327,0
-23.2237,-59.2861,0.819851,0
-56.6321,62.4955,0.911232,0
53.4886,60.5916,-0.855755,0
99.1904,60.8304,-3.40308,0
54.2726,60.2783,-0.0906708,0
-57.8687,62.9175,-2.60386,0
-3.98977,91.0965,-0.93432,0
-53.6783,69.1085,0.661851,0
-14.2496,85.2734,0.511716,0
-9.54162,35.4357,-1.04159,0
36.0736,-66.8141,-0.129177,0
-57.5764,-72.4958,-2.14826,0
