x,y,z,cluster
-2.59502,6.57596,-1.42944,1
1.39974,-2.65298,-11.6283,1
7.51454,-5.15882,-11.4325,1
5.21744,-3.14526,-7.68522,1
-0.208287,4.58254,5.42264,1
-0.62795,2.29733,3.37257,1
-2.90519,8.83648,5.5087,1
-0.329012,-12.9208,-8.92282,1
3.72606,-4.2247,-0.301527,1
-12.988,-11.927,4.77346,1
-6.79305,6.89311,0.999137,1
-3.2782,6.29534,9.12929,1
-4.61355,0.0930107,0.156675,1
3.99284,-8.49297,-2.45541,1
-4.35046,11.922,12.9403,1
5.58598,-7.1873,-8.39225,1
-4.1558,-0.556093,2.82728,1
4.41969,-6.06771,-8.97557,1
-4.66058,-9.44142,8.75473,1
-6.80253,-5.31922,-3.54614,1
1.45517,5.72889,3.86205,1
-0.040818,8.47839,3.41246,1
-5.97443,-2.87976,1.08127,1
-7.0281,-8.18901,3.79721,1
5.50441,-6.01121,5.65835,1
-3.10683,7.52102,10.7403,1
-3.99235,4.1671,-4.32194,1
-3.61845,7.41367,-0.745525,1
-8.39065,-10.0773,7.84457,1
5.36318,-9.66436,-0.30971,1
-1.5938,4.83129,12.8246,1
-3.60613,9.21441,2.86589,1
8.78732,-6.38335,-9.3881,1
-8.23026,5.75556,5.2712,1
9.19554,-8.23475,-9.69064,1
-1.74015,7.04407,-1.91692,1
-8.95173,-6.63191,2.42127,1
-7.03632,-9.21825,-0.143046,1
0.440729,-1.37033,-5.04546,1
-7.85547,3.10002,4.30952,1
-9.13551,6.68561,5.75455,1
-3.57879,-7.9209,0.308522,1
-6.95792,-4.66328,-4.79855,1
-10.4966,-4.78148,9.41303,1
-2.52979,3.15807,2.27144,1
6.76207,-5.61621,0.80879,1
-3.41926,2.78861,-2.3414,1
7.3773,-6.07169,-9.08097,1
5.36262,-8.00576,-0.0446434,1
-6.47172,2.06417,-0.956156,1
6.44995,-4.40726,2.98918,1
-6.28173,3.93883,-0.416121,1
8.13738,-5.27853,-9.98645,1
-8.27411,-7.70808,10.2826,1
-1.59914,4.19089,7.13152,1
5.33326,-6.69414,-8.82487,1
-4.8169,9.45661,6.95965,1
0.123154,-1.16773,-5.33943,1
-2.532,5.15381,2.27296,1
7.57965,-6.75333,-10.5967,1
1.66607,-2.3005,-6.25056,1
1.69315,-1.70848,-11.7561,1
6.64524,-3.90298,3.78386,1
-1.69895,6.80704,-1.93927,1
-2.44508,-0.0391506,-8.2527,1
6.31582,-5.22091,-6.91331,1
-1.86909,6.06938,0.806339,1
0.401292,2.28906,7.01418,1
-6.67232,-3.18216,2.73993,1
-0.772903,-9.0947,-8.55118,1
-12.5961,0.558347,4.75106,1
-8.50322,-6.45235,11.1979,1
6.97716,-6.32843,-9.26803,1
-5.51968,-2.89441,5.61686,1
5.37926,-6.67416,-2.90157,1
-6.34333,4.24707,-0.161309,1
-12.273,-9.71709,0.83899,1
-3.61875,1.94967,-4.50511,1
-3.29941,8.02534,10.6122,1
-7.0444,-1.65475,-6.75894,1
0.732992,-0.2287,-4.39454,1
0.419702,-11.872,-11.2825,1
-0.173413,-5.45912,-8.54217,1
4.43786,-6.05149,-7.09002,1
0.910032,4.46142,7.42038,1
-6.98065,-5.33031,-4.65753,1
8.01708,-5.26524,-10.3386,1
-3.941,-7.4922,9.77952,1
1.12408,-8.34968,-7.9975,1
3.9593,4.94735,5.35365,1
-4.81544,-12.1634,2.37931,1
5.92885,-0.656835,1.30934,1
5.1076,-4.16951,-8.93251,1
-7.98492,-8.98719,0.11504,1
-0.60529,-1.0492,-4.61006,1
-3.46785,7.01874,-1.60202,1
-9.24967,5.25938,5.37487,1
-9.14359,1.26454,-5.37285,1
-7.18778,-8.93204,2.81487,1
-4.5514,-4.52345,4.57481,1
7.557,-3.52855,-9.49931,1
5.71445,-5.25174,2.65833,1
-8.05084,-9.45037,4.92297,1
6.60384,-5.2863,-7.14676,1
2.3771,-8.57078,0.138466,1
-3.33441,-0.617879,-3.31282,1
-2.71811,8.02641,-1.45547,1
-0.484393,3.40723,1.71089,1
-9.10232,5.16207,-3.28292,1
0.0599114,0.227206,-5.59616,1
-8.27801,-4.71321,9.06332,1
-8.79656,5.73745,4.85629,1
1.38941,-0.0492095,2.09495,1
-9.03841,5.12274,5.28215,1
-9.30408,-0.510386,6.4884,1
4.59564,-5.57692,-8.40794,1
1.03849,4.71431,3.30998,1
3.38162,3.51798,7.99976,1
-2.03607,1.78435,-2.66412,1
-9.35025,-0.442722,-3.65208,1
3.64613,-7.5523,0.434333,1
0.430028,5.1159,3.57962,1
4.85163,2.56531,6.59592,1
9.06134,-3.53515,4.83805,1
-1.78503,-1.08999,-8.39984,1
-12.1303,-3.95798,-0.273766,1
0.793971,5.33348,3.44314,1
4.32223,-4.01585,-10.807,1
-5.77598,-1.34265,6.43151,1
-3.46839,-0.0253675,4.40267,1
-2.3459,2.42002,5.94854,1
1.70493,-1.96733,-1.52096,1
7.04592,-6.12515,-9.76828,1
-8.94556,6.26663,6.1386,1
-3.5256,6.88518,6.30349,1
2.50168,6.03991,8.24759,1
1.06735,3.75652,6.70595,1
-2.55634,-3.03831,3.3281,1
3.55652,-9.42442,-0.641946,1
5.65286,-6.03987,2.80962,1
3.41438,-7.47587,-2.35323,1
-2.17465,7.96047,-1.99854,1
-9.43344,-5.81457,-3.62455,1
2.79094,-8.12998,-1.35814,1
-3.8219,-6.17169,0.341971,1
-4.35681,-0.698739,4.76945,1
-12.0533,-10.2842,-0.0635894,1
0.607963,0.308476,-7.40269,1
-6.59117,1.00692,5.60633,1
-5.65514,1.87511,1.7273,1
-2.38576,8.25146,1.56072,1
-2.73608,6.81868,-1.40411,1
-6.67998,4.89527,1.98011,1
-1.23895,-0.469385,-0.190254,1
7.85445,-6.05425,-2.12401,1
7.41811,-3.77194,4.52839,1
-3.69055,7.46476,-1.02748,1
1.60594,-5.52889,-0.995273,1
-9.42719,-8.82985,9.00401,1
-4.24718,3.85395,10.9584,1
6.99074,-6.95762,-10.1755,1
-6.14843,3.73449,-0.987253,1
1.52684,-9.43174,-10.9613,1
-1.16369,-0.462169,3.33771,1
6.04312,-6.18048,-10.5031,1
5.41616,-5.87463,-5.64201,1
-9.25383,-2.36391,-3.87764,1
-0.640562,0.254182,7.60289,1
-7.70872,4.84713,-1.99499,1
-3.71899,5.0225,-0.533136,1
-1.43744,7.09783,-1.55156,1
-6.46425,4.72151,-2.18679,1
4.57794,-9.42303,-1.53473,1
6.45502,-4.50021,3.78985,1
3.68236,-7.93869,-2.05342,1
7.37369,-4.58003,-11.0857,1
-9.71453,-1.52938,7.11769,1
-2.10317,-0.117048,-3.53496,1
-5.78593,-10.4064,9.01616,1
-5.00127,1.4177,-1.05792,1
-5.01452,-10.3027,7.92892,1
-6.653,0.91701,3.38329,1
-3.86448,7.23732,-1.63854,1
7.82886,-6.87006,-7.46362,1
-1.26448,6.78302,2.01054,1
7.52515,-5.53446,-9.61694,1
5.26025,-4.4652,3.4343,1
-2.86404,7.99656,-1.98038,1
-7.91202,-0.765121,-6.76457,1
-8.14228,3.7963,-3.50048,1
4.36071,1.13634,3.99663,1
-2.34479,8.3502,-2.0141,1
7.55055,-6.43955,-8.24554,1
-5.61152,5.4862,-1.36669,1
1.30911,5.16378,6.78982,1
-1.65579,5.78732,9.19157,1
-8.96607,-0.465776,6.64219,1
-1.47555,6.62495,-1.07754,1
7.34823,-6.26434,-10.4469,1
7.98399,-6.95395,-9.70868,1
1.86482,0.177803,-5.63468,1
7.85147,-4.58519,-7.4937,1
-9.44122,5.83384,5.40065,1
4.90269,-5.44763,-9.40619,1
-4.45916,0.348191,4.94363,1
2.04441,-11.607,-9.40354,1
0.707867,-0.627722,-4.19192,1
9.08151,-5.57539,-10.6337,1
-3.35912,8.15227,4.13906,1
-8.09231,-1.07239,6.24609,1
-10.2322,-1.54666,5.19947,1
-9.76808,-0.233422,5.34109,1
1.50085,0.332645,6.55654,1
-3.88135,-8.12389,-2.62974,1
-10.4317,-0.458206,6.37779,1
-8.0104,-10.5,5.44699,1
-1.55748,-10.4148,-8.61386,1
-11.4961,-1.13663,-7.12139,1
6.55326,-6.41005,-10.6375,1
6.19895,-6.00087,-9.88843,1
-5.70679,-7.76411,3.41982,1
-8.55064,4.65002,5.25945,1
0.975696,3.1309,4.50071,1
-2.01567,2.2556,-0.44527,1
-3.20161,7.69994,-1.1035,1
2.09763,-11.8217,-7.86587,1
-8.4691,-2.28488,2.65697,1
3.65811,-6.72537,-0.625229,1
2.33958,-7.18347,-0.370175,1
-9.16626,-0.519573,6.29287,1
-10.5185,1.29873,-4.53486,1
6.24502,-6.31356,-8.436,1
-5.46412,-7.44208,6.55374,1
0.981264,3.0725,0.485901,1
-7.43085,-1.173,2.269,1
-2.21264,-2.14615,-3.55179,1
-3.37714,5.25044,-2.30465,1
-2.18954,10.1809,11.5386,1
-4.43575,-5.13477,-5.87628,1
-4.60753,7.13055,-0.782753,1
7.17472,-5.51308,-8.8634,1
-0.0607952,-1.79235,-8.58403,1
7.02388,-6.94695,-9.29268,1
-9.40732,-1.25622,5.93375,1
6.98317,-7.94518,-1.57297,1
6.98506,-5.63851,-9.47961,1
-12.2218,-8.27853,12.2101,1
-1.73413,-6.09773,11.1659,1
-1.91051,6.39355,-3.03738,1
3.87027,-4.52141,0.945172,1
-5.27752,-7.4166,2.08802,1
-1.7676,3.12855,5.24342,1
-10.6093,-1.74573,-4.76545,1
-7.35098,4.75393,1.08423,1
-7.98438,6.21417,6.99422,1
4.35559,4.78896,0.580396,1
-9.82983,-1.1122,5.75083,1
5.77796,-6.79336,-9.37806,1
0.850323,-0.879568,-4.31646,1
0.821825,11.2266,6.04671,1
-6.83625,-11.1008,0.879429,1
0.298547,-1.98019,-9.03231,1
-9.01771,-0.142886,6.93286,1
2.44326,-7.33482,-0.18842,1
-2.1008,7.00766,-2.81528,1
-10.9019,-0.848346,6.5245,1
-2.49051,7.39459,4.22313,1
-2.076,-4.32402,-8.57399,1
-2.04414,3.95219,-1.7159,1
1.71046,-6.97966,-0.179809,1
-0.245049,-9.94437,-8.54647,1
-3.11649,3.77047,1.04986,1
-10.2752,-0.649094,6.22229,1
-10.3909,-3.84435,6.35163,1
-4.43392,11.0305,10.9888,1
4.58858,1.66941,0.790837,1
-4.35575,-4.74585,2.82741,1
-1.04219,4.63019,-0.671746,1
-7.49499,-4.5547,2.21254,1
-7.74413,6.23456,5.86657,1
-1.26362,6.16251,-2.20272,1
-2.05491,4.13422,-2.51359,1
-3.83785,7.00192,-0.0676408,1
-2.56948,-2.79394,2.23028,1
-2.33761,-0.926002,4.5744,1
2.07717,-0.69399,-0.115326,1
-1.81966,-0.0223926,10.4037,1
-5.2915,-5.63726,13.3456,1
-15.4429,-7.05504,1.92479,1
5.82664,-6.38707,-8.30836,1
-6.15756,-3.26253,-1.61674,1
-2.18405,6.83822,-1.22192,1
-5.76772,6.2888,-0.718663,1
9.38291,-5.95941,-0.246428,1
7.32203,-8.34342,-0.450913,1
-5.60303,-10.4397,10.6803,1
-7.95732,-2.57428,-3.00674,1
4.08118,8.81215,-1.28018,1
3.20509,1.2579,4.01407,1
1.32433,3.47286,6.01479,1
0.784573,5.5317,5.59565,1
6.72254,-6.07138,-9.73522,1
-4.22346,-1.80652,4.69861,1
5.87375,-4.21088,-7.21897,1
-4.61384,2.39412,3.45175,1
-7.12888,-10.86,10.2432,1
-0.839991,5.83048,2.61814,1
-8.57138,3.03281,1.03613,1
3.05652,-7.27244,-1.25963,1
5.45302,-8.317,1.31138,1
0.496196,-0.865684,-5.50712,1
-7.64422,-2.58659,1.50974,1
6.88122,-7.10903,-10.4489,1
-1.43277,6.03888,1.37217,1
-0.563136,6.50111,3.98331,1
-5.68772,5.80603,1.07628,1
-1.0279,6.01421,10.4228,1
-3.07766,-0.185277,-9.95632,1
-10.0225,-0.90783,5.50512,1
-11.9638,-8.26669,0.909239,1
-7.49028,2.58844,1.51394,1
-5.48391,4.08485,0.512176,1
-0.929802,4.13392,-4.08594,1
-2.69076,-3.18179,-9.73626,1
4.34757,-8.63198,-1.43359,1
-1.07535,5.36698,10.5747,1
6.81611,-6.13163,-7.3561,1
-2.24939,6.86654,-1.88844,1
4.81273,-5.29541,-8.11356,1
-3.20184,2.26857,5.31048,1
-4.33011,4.93984,0.14273,1
1.06239,-1.00416,-5.93019,1
-1.46011,4.32668,10.0141,1
6.41798,-4.44698,-8.05265,1
1.92668,-10.3836,-7.17853,1
-7.58339,-9.3024,5.09106,1
7.35743,-5.33262,-1.01211,1
-3.10943,6.06756,-2.44453,1
-9.02607,-10.7178,5.64513,1
-2.73542,1.42392,-0.792328,1
4.47094,-5.9273,4.82849,1
0.149988,5.39882,9.17628,1
-4.22745,-1.29149,-8.87119,1
-10.2936,-0.630186,6.02748,1
-5.14664,-7.47504,5.27999,1
0.870418,2.58335,8.96488,1
-1.13436,5.28365,12.0171,1
-4.53912,0.637356,1.20549,1
4.26061,4.23679,6.66004,1
-5.27668,-0.749768,7.30785,1
-4.34787,4.39959,-4.20826,1
-2.12635,-6.68181,8.33125,1
3.26562,-9.40606,-2.5694,1
-10.0667,-0.246891,7.23215,1
1.78854,2.41865,1.17811,1
-2.93148,6.66358,-2.03864,1
7.71304,-3.90015,-9.38316,1
1.94719,-2.07007,-5.0754,1
2.92542,3.81178,8.60898,1
7.5443,-5.87598,-8.01676,1
-8.64718,6.02771,5.41431,1
-3.31231,8.42241,-0.503977,1
1.72354,1.70904,3.63423,1
8.25575,-8.71672,1.02176,1
-3.39412,8.77479,10.7525,1
-5.91591,2.56446,1.43484,1
-9.97902,-1.63861,5.27605,1
0.45534,-2.06113,2.21381,1
-8.87749,-7.45553,12.1601,1
5.1092,-7.23172,1.06402,1
-0.357613,-0.802071,-6.02821,1
-6.78873,-9.54344,0.317025,1
-10.7626,-0.684538,4.94659,1
0.271826,-9.26987,-8.48942,1
-5.38465,-8.78719,8.41028,1
-0.990633,-0.412675,1.57612,1
9.52614,-5.61339,-6.54707,1
5.55551,-7.12156,-3.33295,1
1.70157,-10.2316,-10.0082,1
1.42145,4.75416,3.90473,1
-0.494164,-10.7395,-9.99662,1
-2.72352,1.38894,2.14653,1
-4.56911,4.35218,3.757,1
-8.45506,6.57224,5.34327,1
5.83033,-5.99046,-8.25211,1
-4.19483,6.89385,-1.38152,1
-0.723785,-8.71121,-9.4669,1
-4.76122,8.64364,-0.287539,1
-3.39271,0.204996,-4.22602,1
-6.24311,3.88459,-3.42686,1
-4.52428,-5.52326,6.65946,1
-7.79004,1.33263,-3.71392,1
-0.443744,4.05363,9.06777,1
-3.47597,-9.10727,14.703,1
-10.0353,-1.15217,6.75001,1
-0.567213,5.76108,8.99546,1
7.7105,-3.7403,-10.3723,1
6.16123,-6.58134,-10.7613,1
7.8793,-6.28795,-9.66446,1
-5.88356,3.96989,0.17289,1
-0.384473,-0.247553,-7.14561,1
-5.60925,-5.3215,9.73611,1
5.95844,-5.77744,-7.91435,1
1.16361,-0.68004,-11.7044,1
-8.40199,6.16339,6.14047,1
-12.2768,-8.85623,3.46707,1
-10.3754,-3.95458,-4.12915,1
5.0056,-7.22062,-1.13739,1
-6.26189,0.612057,1.93808,1
8.03391,-5.73439,-7.18307,1
8.37385,-3.83576,1.97561,1
-3.26428,4.62289,-1.07693,1
-2.35026,-9.81231,7.43383,1
-0.9793,7.69411,1.11574,1
-4.03249,2.14486,1.32282,1
8.42923,-8.10306,0.0939763,1
-8.29855,6.49483,5.69881,1
-0.268391,-1.83108,1.53196,1
1.12815,6.56127,1.46428,1
-2.45136,-0.311122,-5.64969,1
-9.27647,-5.63443,1.23723,1
-0.0809668,3.78688,10.8953,1
-3.7215,4.47358,-1.6652,1
-0.455436,-1.3359,-5.65648,1
-0.432799,-1.86226,-7.81473,1
7.21447,-5.34554,-9.61483,1
-4.18992,-11.3136,11.9334,1
-4.11243,6.54603,3.64531,1
2.6088,-7.45131,-1.86402,1
5.46282,-5.12363,-8.18677,1
4.60151,-7.03761,0.0492928,1
5.54702,-3.48155,-7.58665,1
6.08165,-6.23053,-10.1765,1
-3.08222,6.31394,-0.228803,1
-7.98842,-3.54474,2.23701,1
6.74496,-6.2661,-9.48949,1
-6.01365,-1.17777,-5.40008,1
-2.42918,4.86092,6.78833,1
-8.62672,5.22343,4.89889,1
-8.52935,5.61766,5.07908,1
1.72312,1.43159,3.95176,1
-1.47309,8.31522,6.78374,1
5.33937,-4.56816,-6.8717,1
6.74556,-6.00713,-10.5358,1
-6.37993,0.782971,-1.82581,1
-3.37257,11.9487,-1.28945,1
6.66479,-8.02591,6.31294,1
0.18732,-0.471868,-4.68203,1
-4.56847,6.16148,1.07495,1
-6.06244,-3.2271,-4.58841,1
0.969444,6.47613,8.84146,1
-0.277725,3.71398,11.4937,1
-2.21866,6.96079,-0.110505,1
1.2242,6.52238,12.8325,1
-0.266546,0.667168,-10.2063,1
-2.6989,6.67579,-0.219411,1
1.96505,3.74053,11.6472,1
-2.48177,-12.1115,-9.46496,1
-0.342171,4.19138,8.21266,1
2.31071,-11.0007,-10.3692,1
-2.7531,7.68244,-1.64599,1
-3.70861,4.40132,-3.06558,1
5.27893,-4.81369,3.27756,1
6.76551,-5.95322,-9.18226,1
-8.41057,5.48045,5.09507,1
0.943113,5.03383,4.90234,1
-3.49681,-9.53795,6.27388,1
-8.37321,-8.43543,4.99768,1
5.37457,-4.11504,2.63512,1
2.37099,-5.04914,-1.49987,1
8.161,-10.0288,-3.71465,1
4.81154,-4.54154,4.05428,1
2.09987,3.09202,2.63369,1
0.00611825,4.14687,3.53838,1
-4.3321,4.79785,-1.05274,1
-0.332373,-0.491608,-5.86392,1
-3.36168,7.92402,-0.475506,1
3.54754,-7.86,-2.17125,1
-8.82843,3.73614,-2.33427,1
7.91132,-3.9593,0.141032,1
7.80389,-4.42472,3.108,1
5.54181,-7.06877,0.978519,1
1.1433,1.31503,3.75172,1
-2.44548,7.62351,-1.96226,1
-11.3423,3.0594,2.51008,1
-3.72379,2.7834,7.3164,1
3.95843,-7.53737,-1.07242,1
-8.16845,-6.57124,-1.26349,1
0.347031,-10.7005,-7.93066,1
-2.38233,1.98075,4.43676,1
-6.44656,2.10192,4.73964,1
2.54534,-7.04793,-0.987897,1
-5.11792,4.56985,-2.32854,1
0.112556,-0.867795,-5.93329,1
-1.90778,4.40956,3.78172,1
6.52957,-6.04609,4.91254,1
-3.76516,6.52511,-2.60136,1
-0.0859737,-0.748137,-5.87267,1
-9.96257,-0.31762,6.27557,1
-13.3973,-9.36165,8.91298,1
-1.87039,7.4075,0.736739,1
-1.99792,-1.18902,-4.86086,1
-1.35992,4.95466,-1.7716,1
-7.64625,-1.13092,-7.50555,1
6.57195,-5.2018,4.13638,1
-4.42528,3.795,-1.90515,1
5.49984,-7.39554,1.01091,1
-7.9711,-0.322127,-6.00229,1
7.3838,-6.60481,-11.1773,1
5.52634,-5.46897,-6.66243,1
-3.82402,3.04219,-0.129039,1
0.750374,0.0035388,-9.71713,1
-2.40294,10.3244,2.08436,1
2.40846,-4.52419,-7.88934,1
6.90703,-6.81694,-2.00895,1
0.543304,2.13656,6.18137,1
-6.41293,6.38286,-3.43218,1
-12.4005,-4.29732,1.76895,1
-4.13195,5.12157,5.53413,1
-4.25835,5.85317,-0.706767,1
6.44621,-6.79208,-9.96912,1
6.02196,-8.5431,-2.27968,1
-10.8707,0.846107,-5.17016,1
-4.70518,7.02574,0.133408,1
7.41387,-6.15486,-10.2086,1
-8.71984,0.0473125,-5.58315,1
-9.35056,-0.575388,5.51277,1
-6.44899,0.811408,2.56644,1
-1.42017,-1.29634,0.549289,1
-6.81222,1.48121,2.36765,1
7.06963,-6.3304,-8.24796,1
6.17374,-4.44828,-6.19997,1
-10.9333,-2.26797,-5.55335,1
1.78091,-0.525005,-5.71773,1
-5.04904,1.3695,-2.9437,1
-9.9431,0.0937829,5.6826,1
7.4465,-6.94989,-9.1997,1
-6.63333,-7.26029,1.89733,1
6.71398,-5.99565,-8.62926,1
6.29167,-4.47401,3.25905,1
3.42063,-3.14313,3.3082,1
-1.89391,0.756026,-1.90304,1
-10.7466,-0.846788,6.96738,1
0.567327,7.8004,10.0768,1
-2.0383,-0.636926,-10.7672,1
8.07469,-6.29224,-8.95547,1
-4.90645,4.72044,-3.68408,1
-1.83133,-6.92166,11.7673,1
-5.66859,4.21806,-0.640257,1
5.6829,-4.87218,-6.95677,1
-4.60381,-0.750415,-3.87225,1
0.917858,-1.92523,-4.19063,1
-0.353091,-0.719501,-10.146,1
-0.288978,-1.20317,-5.21885,1
-2.41729,7.40451,-2.4702,1
-6.93149,-2.55577,-8.05483,1
3.77629,-6.81171,0.542939,1
-9.81572,-0.746513,5.67639,1
1.06755,-6.5224,0.967344,1
-3.08076,-9.67747,3.48756,1
-2.58059,-3.65628,-10.2344,1
8.40849,-6.78208,-9.81249,1
-8.40352,5.74148,5.4746,1
-9.09502,-1.59778,-6.74566,1
5.61723,-6.95548,-0.996064,1
1.53689,7.52939,1.94952,1
-1.54207,3.23975,5.54927,1
-1.63032,6.86509,2.41938,1
-8.2395,0.245281,-5.314,1
5.48411,-5.09468,3.41268,1
6.75631,-6.68001,-10.1305,1
-2.98985,4.6673,-3.00466,1
7.37544,-5.39621,-8.94786,1
-6.244,-12.0241,9.54584,1
1.39276,-7.86234,3.30209,1
-1.09933,-1.85319,-8.24536,1
-3.55233,6.97919,-1.37434,1
4.27105,-7.96948,-0.63779,1
5.40244,-3.82902,3.57016,1
3.78792,-2.45612,1.72475,1
3.74292,-8.8661,-2.05519,1
-2.7637,7.05593,-1.95914,1
-2.25338,7.1577,-1.33249,1
-2.39656,6.255,-1.19756,1
-4.29846,4.35132,-1.72799,1
-5.47554,-0.964707,-3.67512,1
0.720341,3.46148,5.78442,1
-7.48605,-1.63848,-1.60313,1
-9.49118,7.21352,5.4945,1
-3.73595,0.530919,-8.50909,1
-2.37704,7.03042,5.6034,1
-7.7267,-10.7721,6.47231,1
-8.05478,5.60375,5.63621,1
3.35908,6.27786,3.81398,1
-0.298213,-0.649574,-3.85231,1
-8.62104,-8.5317,0.257132,1
-8.27068,6.14316,5.03891,1
5.61822,1.89685,3.91986,1
-3.42722,5.31773,3.17122,1
-10.0599,0.558358,5.9403,1
6.8627,-4.6603,-2.64991,1
6.8929,-3.52608,3.84176,1
8.15483,-4.18247,-10.7971,1
-5.6268,-0.308488,3.26615,1
-7.6216,3.28564,-3.09374,1
7.27963,-6.27719,-11.5509,1
0.299609,7.44365,5.31811,1
-1.4683,0.0207095,-9.3865,1
-0.42678,-2.02573,0.977541,1
-2.04113,-0.206493,-2.88435,1
3.32746,-7.75487,-2.35576,1
-2.69295,6.34761,-2.27777,1
5.73707,-5.3651,2.62934,1
5.98962,-5.43691,-1.70664,1
8.01824,-6.295,-10.0077,1
3.0992,-8.52268,-0.907795,1
5.24073,-5.41245,-6.75922,1
-3.18655,6.98097,-0.838448,1
0.182544,6.18366,10.4669,1
1.07993,-2.1944,-4.36353,1
-3.17224,5.64062,3.32198,1
-5.9218,1.58677,-4.27787,1
5.63748,-4.39965,-9.79493,1
6.8963,-5.05967,-9.93164,1
-1.95274,6.40216,-2.45155,1
-7.87918,-1.52901,-3.35812,1
-3.36418,2.50418,1.52331,1
-2.8665,6.42879,1.88351,1
-4.86582,7.71791,-1.04983,1
-10.4376,-10.6114,2.58472,1
6.68487,-4.4613,4.95308,1
7.38125,-5.82218,-10.8024,1
0.299963,-0.0373581,-5.96314,1
-0.844452,-3.57138,0.728035,1
-0.372011,-10.5429,-11.0615,1
-6.11298,1.1673,-4.44153,1
