x,y,z,cluster
-3.17476,8.88974,-3.5574,1
6.75551,6.484,1.20842,1
4.97287,0.804723,8.41435,1
2.14507,1.29562,-0.828821,1
1.70193,6.89812,6.80448,1
3.34846,-0.736099,4.21697,1
4.08917,1.52208,9.2382,1
-6.04979,1.65121,4.78788,1
-6.74857,2.35043,9.90653,1
-5.66282,6.00868,-2.66195,1
6.51677,-0.844761,1.98931,1
3.60683,-1.818,2.21413,1
-7.69394,7.47772,-7.38194,1
6.94727,-5.60364,-5.17126,1
2.09164,2.97831,3.16441,1
-5.31775,6.74742,-7.3757,1
-1.76361,5.24095,2.28352,1
-11.3645,4.4314,11.1688,2
-2.69297,6.86986,-4.04512,1
1.56502,11.204,4.07399,1
-3.56485,7.46457,8.17875,1
2.35902,-4.93139,-4.01453,1
1.10072,6.19041,2.21408,1
5.2582,9.69441,-1.96966,1
5.65488,-0.0390256,3.25786,1
6.0322,-1.572,5.24258,1
-6.61843,7.06345,-2.71015,1
3.55295,-8.6584,-4.27563,1
-5.56327,7.24409,-8.87771,1
1.21977,-0.695644,6.7473,1
-10.4188,4.16891,6.23061,1
2.83076,2.45344,7.70267,1
-9.76074,5.09726,4.21797,1
-6.41758,7.56296,-5.6289,1
-5.11981,5.28688,-5.01188,1
-6.83516,-2.4564,-0.203326,1
-7.17758,-3.30899,3.85658,1
-5.61109,3.23666,4.31999,1
-6.92935,-2.1246,4.8844,1
4.01132,-2.31598,3.03817,1
2.57913,-0.371578,-1.86124,1
5.77043,-3.13446,1.03205,1
-5.97728,3.31507,5.43418,1
4.3895,-0.128474,3.17331,1
3.93511,-0.243204,4.32587,1
-0.271334,8.46049,-0.225761,1
1.57595,-4.23634,-3.70324,1
-12.1775,5.91858,3.60374,1
5.48285,8.59112,-2.7916,1
4.60669,-2.29436,1.48498,1
4.56275,2.492,6.39887,1
0.897839,1.50322,-3.29054,1
4.54828,-3.93541,3.8325,1
7.05145,6.78467,0.27504,1
-7.08714,-4.41157,5.11327,1
0.638283,0.158224,13.7854,1
3.74508,-1.15396,3.66948,1
-7.63937,-9.39337,4.74664,1
0.530374,1.27385,4.16373,1
-7.46079,2.63027,-3.55248,1
-6.34542,10.3139,1.86578,1
1.79843,0.09647,5.92232,1
-1.40375,-3.57755,-3.34077,1
0.650513,1.78606,2.77681,1
4.48591,4.79682,7.51183,1
5.85337,-3.16716,-5.75899,1
6.96158,7.91465,1.56859,1
3.19706,0.229665,-3.79323,1
-5.29997,-7.2051,3.42731,1
-7.82965,5.13495,1.96994,1
7.51433,8.06402,-0.371132,1
3.77747,-3.02236,8.39464,1
-6.52045,-2.19404,0.0294906,1
2.73585,5.91208,9.79793,1
-5.40861,-2.36566,3.34091,1
-5.46743,9.9835,-0.250444,1
-6.81646,-1.32731,1.70082,1
-4.74962,6.96213,-6.13373,1
6.42113,8.23324,1.24077,1
-4.17063,0.452072,10.7897,1
6.13602,5.25776,-1.78238,1
6.97117,-6.6271,-4.71246,1
-5.16881,9.45001,0.840028,1
1.75981,-5.1139,-4.64683,1
7.35153,-2.22737,3.066,1
2.71627,-0.10429,4.7562,1
-5.60073,8.36591,2.34989,1
-6.78815,6.51149,-6.67638,1
-6.98046,7.32502,-5.9076,1
5.68865,-3.47466,2.43562,1
-2.71854,-0.725529,3.59014,1
-8.27046,-9.50283,2.71914,1
-2.12777,-5.5341,6.93744,1
-5.61648,-7.6563,3.33019,1
-5.15634,-1.33676,0.691245,1
-12.9312,2.18697,-0.309195,1
-5.07473,6.30965,1.52766,1
5.50779,6.71715,-0.826549,1
-5.49011,-0.945685,2.4128,1
7.33868,-3.22496,5.69579,1
3.5988,1.24821,2.05864,1
-7.3773,-3.44675,0.288866,1
-5.86212,-7.13305,4.6153,1
2.08896,-3.40845,-2.90327,1
-1.39702,-1.54404,4.62316,1
-8.51101,6.47457,-9.14686,1
-2.64355,-0.265431,9.16863,1
-6.20071,-1.58135,0.366388,1
7.12859,8.16312,0.554098,1
2.89451,6.65709,4.69189,1
-8.3294,-7.44106,3.08489,1
-4.52555,-2.28939,-0.160237,1
-7.29929,8.42734,-6.01535,1
3.71246,2.61943,3.30676,1
5.66446,-0.360679,3.00518,1
-5.24739,-4.08704,4.91083,1
2.33093,-2.99748,-2.17496,1
-6.88041,8.10991,1.30131,1
-12.4109,9.9171,-0.753767,1
-5.94114,1.40989,7.76439,1
1.35968,-3.31736,6.32447,1
-0.165804,3.86821,4.35535,1
-0.00852988,2.10349,8.65937,1
-3.68018,1.99545,6.80812,1
-6.30523,6.5403,-8.96576,1
3.66768,-3.05234,10.2585,1
5.56113,-2.4263,4.19667,1
6.04944,2.21327,9.97483,1
-1.94503,-0.638748,5.69809,1
7.69791,1.11988,10.9319,1
4.20004,0.575024,4.52457,1
-5.52231,7.13526,-4.54536,1
-6.67409,2.014,-1.49772,1
-5.14475,-2.15014,1.85686,1
-6.78582,5.31771,2.06049,1
4.01021,1.05111,4.62048,1
-4.17097,5.75716,8.42636,1
-1.84318,-0.927758,0.0758345,1
-3.58109,8.93918,1.80423,1
-0.219723,-8.91529,-0.314664,1
4.96709,8.14822,0.892916,1
-2.47541,-3.24634,7.62277,1
-5.7651,7.49552,-2.9462,1
3.32741,-3.84692,2.28962,1
-7.34837,-2.16089,1.67469,1
3.26138,-4.55688,-3.07566,1
0.526088,-2.83865,-3.60231,1
-0.0419543,6.05538,4.69231,1
8.25426,5.6563,1.68459,1
-2.18746,4.83246,7.71058,1
-4.02014,-8.20833,0.45339,1
6.04632,-0.485727,12.0457,1
0.127378,4.73935,-7.736,1
0.495708,-3.43977,-4.02752,1
-3.99888,5.57057,0.994094,1
4.87826,7.00661,7.77526,1
-8.38716,1.72927,1.92714,1
-7.80258,-2.84992,2.08834,1
-9.05049,4.32847,1.79548,1
-0.903033,1.14003,2.30557,1
3.47484,12.5134,-2.28512,1
6.63891,7.83402,0.408565,1
-6.32165,8.94205,-6.36762,1
5.21448,-1.00992,1.33663,1
-3.57208,6.78998,-0.228575,1
-2.05185,5.35442,-6.63839,1
1.55561,-4.64029,-1.2401,1
-1.17464,-0.09202,2.68624,1
-5.25265,-3.18375,6.55854,1
-0.457041,-1.71935,2.65775,1
-8.28318,2.13592,1.99473,1
4.97895,-2.69955,3.7219,1
-2.66941,8.14238,-3.64173,1
-11.8278,-2.10339,6.44261,1
-10.1508,-9.12156,-1.29972,1
1.91687,8.80085,7.02442,1
1.16663,7.84863,6.88246,1
-0.220524,9.91327,1.99152,1
0.124699,10.435,3.82329,1
7.13303,-1.16829,0.936234,1
2.71281,0.844899,6.34788,1
1.35395,6.90411,8.09964,1
-1.55666,2.54508,1.27657,1
3.62417,4.94257,10.2149,1
-6.22658,-1.6429,0.798725,1
5.46851,-0.682947,3.84018,1
-3.35035,7.24246,-7.53619,1
-12.4872,4.42393,5.47237,1
4.38147,1.59811,7.45782,1
5.21572,-0.47989,3.92576,1
-10.4718,2.17343,-5.20838,-1
7.3941,7.27358,-1.44368,1
-10.7868,6.50874,4.17868,1
3.7809,2.35745,10.2024,1
-8.46871,-7.86348,1.42227,1
-6.14656,2.13169,2.9898,1
-4.92947,-9.21798,-1.10729,1
1.94423,5.23063,7.77797,1
-7.17615,-7.70381,2.41116,1
4.02553,-1.77856,2.18383,1
-1.02647,1.77071,7.07154,1
-3.50857,-2.36826,4.18014,1
7.04768,-8.49091,3.76687,1
3.6001,-1.9653,4.01662,1
8.35862,-3.40159,8.10767,1
-9.78658,10.3116,4.66808,1
6.30532,0.579778,8.73808,1
-4.62843,-0.0518777,2.09828,1
4.14348,0.0931725,5.5572,1
1.97545,-6.09059,-3.4029,1
3.63187,0.888614,8.14338,1
-3.58632,-1.03306,3.81426,1
5.97852,-2.4453,1.69584,1
-6.69693,2.93592,4.52184,1
0.0800302,6.93441,1.96208,1
4.01833,-1.47634,4.64726,1
2.46361,7.77873,7.95156,1
-13.5018,3.49915,3.65482,1
-2.95889,-2.75488,4.24479,1
-6.37333,-8.6075,-0.0787477,1
4.63101,0.778535,3.8125,1
-9.4763,1.73731,7.88059,1
6.86751,-0.530694,5.46136,1
1.35134,2.32257,10.4866,1
-6.4347,-4.70178,0.691191,1
-1.54301,1.71681,4.56732,1
-9.52397,-0.0556223,7.59156,1
2.87337,0.635536,7.6781,1
-3.56003,-1.18171,3.24005,1
-6.20256,-2.32871,4.96016,1
0.384763,3.32315,-2.49491,1
7.19677,-4.36624,2.35888,1
4.88658,-0.0588674,4.61289,1
-0.105347,-1.26152,0.0937428,1
7.1758,6.55665,-0.495112,1
5.89821,-0.399669,7.99476,1
-11.9085,2.76435,6.11308,1
3.57675,2.65806,9.00469,1
4.8377,1.66907,6.85646,1
-5.47521,7.31755,-7.24895,1
5.90862,6.85371,-0.354402,1
-8.30883,5.17092,0.203907,1
4.0287,-1.59087,-3.71873,1
0.982067,-2.31888,6.80834,1
-7.27403,1.97988,7.56725,1
-1.6341,-2.55528,3.41043,1
1.40517,-3.96981,-3.28713,1
-1.2517,9.44265,-2.2774,1
0.17885,1.45406,4.77313,1
7.37614,7.38764,-0.750427,1
0.141013,0.211133,0.62953,1
8.98099,-0.801253,1.78055,1
-4.96938,8.96135,-1.08418,1
4.2001,1.72106,5.71375,1
-2.12431,10.6691,-4.99499,1
-6.11516,-0.960674,0.831979,1
0.473626,7.68966,1.98035,1
-5.87745,-3.41378,3.11388,1
-7.60951,-1.19962,4.69659,1
-3.44009,5.0365,-1.25333,1
-0.819013,-2.27968,3.18821,1
-7.51604,7.16005,-8.92792,1
5.75996,-0.307126,4.55185,1
7.79076,-8.20504,-5.22832,1
-5.06168,-1.58621,-1.16502,1
-0.444498,-4.89495,-3.47531,1
-5.07962,-2.67872,6.95256,1
4.73553,0.789468,6.86822,1
4.84922,1.13118,10.1782,1
2.76013,-5.99914,-1.64123,1
3.42072,0.236417,9.04045,1
-0.778236,-0.581017,-4.86246,1
-0.385833,2.25746,8.83635,1
-4.16675,1.92561,3.98869,1
-6.15895,-0.488597,0.589638,1
-6.93915,9.23352,3.24317,1
-3.80695,1.57228,7.4141,1
-2.79695,-0.853185,3.2157,1
-6.11612,6.59629,-8.5522,1
6.49399,6.31691,-0.802381,1
-9.39691,8.18677,-2.33129,1
1.28614,0.22595,1.54383,1
-2.05175,3.30527,8.56163,1
5.31881,8.13702,-1.49163,1
-12.6268,0.95366,0.303581,1
-5.59881,7.87961,3.63276,1
-2.23149,-5.11146,2.9786,1
-5.95214,7.78351,1.21214,1
-2.62419,8.52883,-8.51579,1
-1.92595,10.5116,1.90221,1
4.03797,3.77674,6.0106,1
-3.34497,-1.02477,4.82547,1
0.918731,10.7059,1.96538,1
4.00097,-2.43875,2.89113,1
-4.21921,-1.44234,2.45423,1
2.43857,3.16284,1.99935,1
4.94558,-1.93966,1.14204,1
-1.52309,8.16023,-3.64776,1
-7.71305,-1.76561,2.26043,1
-8.39433,-2.01091,3.11081,1
2.65306,1.86155,7.46348,1
3.43129,8.61386,6.86409,1
5.85888,-3.52397,5.69331,1
1.83832,-3.43749,-5.04443,1
-6.0619,5.89915,-8.38785,1
5.69369,-2.3089,4.37737,1
2.48458,1.53552,-3.01295,1
-7.90921,-7.65943,3.40528,1
4.29753,2.39328,8.81022,1
-1.25672,10.0768,1.99333,1
-3.80529,-8.00085,5.84603,1
0.851371,2.33428,8.34568,1
6.9667,2.98423,-2.40074,1
-4.41204,7.46724,-5.91276,1
-1.41569,1.26752,10.3935,1
4.38276,-1.70767,-1.53092,1
1.33013,-5.6249,-2.37819,1
-2.09264,1.86381,3.56627,1
3.91654,-1.61083,-2.65522,1
4.40828,2.32563,7.02604,1
3.94494,6.09426,6.44865,1
8.67181,0.739451,5.0927,1
8.46931,5.57638,-0.75583,1
-6.48758,-1.80532,2.71741,1
-7.10932,-1.39458,5.63605,1
-5.0107,4.33191,4.78195,1
-0.601901,9.97724,-0.704839,1
-7.25409,7.62274,2.75336,1
-9.18233,0.679695,5.28101,1
1.51911,-3.81808,-2.83689,1
1.05969,7.91298,3.09825,1
-8.7142,0.800861,-0.682211,1
-1.07994,5.52815,7.94818,1
-1.32894,8.01647,-0.992457,1
1.33623,-3.42088,-3.28979,1
4.22703,-3.46181,-2.39576,1
0.822109,-5.32503,-4.04541,1
-4.96807,1.47853,4.50602,1
6.73385,-0.745498,-7.71558,1
0.821831,7.80772,8.74762,1
4.03273,-2.83257,2.75412,1
2.83053,9.76096,-3.82523,1
-8.20977,-4.2764,1.26217,1
-5.37388,6.15158,-7.98746,1
2.77549,-3.69528,2.29911,1
6.94424,6.72082,-0.763302,1
-2.98302,5.23931,9.52701,1
-5.29147,-0.798053,4.88764,1
5.1783,1.27936,4.10814,1
-1.04001,6.41127,-6.28187,1
1.59428,7.38576,-7.82781,1
4.43703,-0.66897,4.09014,1
6.53347,9.57575,0.857832,1
3.4459,-1.62687,0.361496,1
-4.98461,-5.55661,5.96939,1
4.72571,1.1367,7.07906,1
0.185962,5.49735,-4.84575,1
-11.6253,4.88625,9.21643,1
4.16354,-1.99896,9.04447,1
2.30732,4.48838,8.35425,1
4.82503,6.76667,-1.37403,1
4.99528,0.575021,3.77422,1
-5.53373,6.22957,1.01709,1
4.29292,-10.1597,-9.16125,1
0.101784,-5.84555,-3.8831,1
2.28285,6.91461,9.0385,1
-6.37243,4.05489,2.78341,1
-8.81629,4.8785,11.5754,1
3.31336,-4.74273,-4.32273,1
5.71301,-3.37782,1.06039,1
6.06169,0.899226,5.66885,1
3.46682,-1.18934,3.02929,1
-6.11495,-7.73042,1.62135,1
5.29323,-2.06544,-0.0981233,1
-7.65465,5.89372,-7.37347,1
-8.25467,8.42255,-7.56598,1
-8.12396,-0.518391,4.66044,1
5.11533,0.175946,1.6756,1
-1.50886,-2.1784,-2.8915,1
3.99796,-0.616197,4.04468,1
4.80671,-10.0172,-4.37368,1
6.76338,9.95141,-0.187463,1
4.61884,-7.26986,1.11528,1
3.12995,1.18861,-4.06941,1
-8.58948,5.77879,-9.02901,1
-8.23585,-4.62609,2.92371,1
-11.2151,7.70738,2.6982,1
-4.47996,-3.63927,2.62844,1
4.94409,-0.259421,5.74032,1
2.31841,6.01458,8.08493,1
-13.7666,1.63685,1.08265,1
7.72697,-5.6386,-4.43684,1
-5.41139,2.49503,8.02045,1
7.1675,-3.36981,7.01887,1
-7.15167,0.654653,4.15058,1
-12.4872,2.48914,1.22738,1
-5.08034,4.37029,2.71569,1
5.2126,-2.40737,9.17033,1
5.75493,-1.18182,6.51606,1
-9.69086,6.86946,3.19526,1
4.7314,-3.21898,6.47815,1
6.23766,1.28171,5.08041,1
5.4587,3.26607,6.68476,1
-6.92828,1.09665,4.4334,1
-0.585178,-5.18867,-6.96199,1
5.79226,1.46961,7.03344,1
-0.63294,2.65513,6.33769,1
2.28056,3.49638,-1.11346,1
-9.11475,-9.52988,-0.365216,1
1.47418,-4.06313,-4.81067,1
0.234323,2.38698,5.0639,1
-10.7912,4.98915,2.89004,1
4.72155,2.09405,-5.37797,1
2.58109,-3.4694,-1.91545,1
7.97329,-2.72166,2.6124,1
-2.70748,0.554712,3.29831,1
-6.35794,-6.12366,4.70085,1
-8.17041,7.776,-8.03055,1
5.39314,8.13921,-0.131434,1
2.52023,1.10924,-0.674099,1
-5.85855,6.52712,-2.13746,1
2.63066,-7.92041,-1.69828,1
-4.10247,-4.73986,5.21709,1
3.42681,-8.30957,-1.74961,1
-4.53868,9.1907,-8.1726,1
9.84867,-8.91311,-9.42872,1
9.39215,-2.32526,8.65678,1
-7.14864,-2.16258,0.237027,1
-4.00956,11.4557,-6.73384,1
-2.45824,4.81394,0.464067,1
3.71711,0.272923,-4.30338,1
5.56784,6.59896,-1.74787,1
-8.23207,1.23993,5.77905,1
1.70083,-4.86711,-3.71008,1
-6.88847,-7.88028,1.4147,1
4.37702,-0.528821,-6.24428,1
8.46691,4.16191,10.0219,1
1.35396,-5.16795,-4.76653,1
-8.08176,1.22624,4.72548,1
1.50637,2.37453,3.37998,1
-0.540261,-0.0758391,-3.66952,1
-4.14366,-5.03931,5.99469,1
5.13049,1.2797,5.5337,1
5.44792,-1.01168,0.954495,1
-0.646101,8.54308,2.06581,1
5.3115,-1.17878,0.0102974,1
-6.51334,-0.778708,2.03506,1
-7.87387,-1.11822,-0.251066,1
-2.48897,0.50431,9.93745,1
2.26975,9.93195,6.71913,1
-6.40667,-3.34116,0.489081,1
-3.33523,2.45296,6.72889,1
0.337322,1.24362,-0.167838,1
5.48919,-7.32554,-6.09996,1
-6.84596,-2.72776,1.52966,1
7.25476,6.05642,0.77301,1
7.13087,-2.70452,3.33201,1
1.44225,0.732941,8.44222,1
7.21913,-2.20618,9.36311,1
7.50981,-7.42509,3.52427,1
4.13877,-0.534835,3.96912,1
6.53698,1.87307,8.74348,1
-2.29187,4.58939,-3.1225,1
1.14444,4.90354,-0.260089,1
1.16895,-5.55898,-0.200759,1
1.22132,7.9691,7.58198,1
3.00348,-1.84591,-2.91566,1
-7.51312,-3.44556,1.24218,1
5.55464,9.23539,-0.141304,1
4.96839,-9.72668,-0.598904,1
-1.37947,1.36376,6.18931,1
-8.21403,4.38496,-0.14544,1
-7.98993,-0.694172,2.72526,1
-7.63834,4.8375,-6.57964,1
-6.49921,11.203,3.51849,1
4.754,-2.42438,1.11522,1
-5.54784,-5.43751,4.46822,1
0.29505,9.95553,8.05918,1
-0.00978718,-1.0927,-2.05168,1
4.91898,0.3593,8.08961,1
1.66397,7.94933,1.19132,1
-5.757,4.25653,5.60306,1
-12.505,3.1321,5.28308,1
-6.92507,-1.34531,1.56001,1
-6.13785,0.983745,3.59589,1
-3.38619,0.265997,3.19979,1
5.62306,0.355139,4.76889,1
5.71892,-0.111154,6.90596,1
4.33847,-4.69269,2.88369,1
-5.37272,5.79146,-8.31738,1
5.11069,-0.114386,5.56664,1
-4.16971,-5.9961,2.78943,1
-5.71246,1.58774,6.06533,1
-6.56538,5.89827,-6.61863,1
-6.7957,7.41793,-7.30788,1
-0.6897,-4.90188,-4.90397,1
-7.60921,3.69002,7.39014,1
-4.4757,2.98419,-1.05756,1
-7.40245,7.47242,-8.15211,1
-6.2026,8.6539,-0.0853067,1
-7.63351,-2.90934,0.0890325,1
4.68334,4.16977,6.86037,1
4.96185,4.40857,8.24632,1
1.32233,7.97175,5.17927,1
-11.146,2.39872,2.87047,1
-6.50096,-3.23562,1.78385,1
-5.15697,-2.68473,0.546387,1
5.13458,-5.82085,-13.5987,-1
-4.93282,-5.32874,6.91423,1
6.55859,0.0436407,5.57442,1
4.93739,-0.0601529,3.1215,1
1.99144,3.07458,8.39917,1
3.31393,-5.70487,-3.24583,1
4.24562,0.705976,7.82453,1
4.20163,-2.31063,1.90785,1
-2.06261,-0.554008,6.48445,1
1.88496,-3.46201,-1.51125,1
5.48247,-3.82166,6.86261,1
6.64359,6.92238,-0.257381,1
-4.3228,-2.56567,6.89805,1
-5.38435,10.2219,-6.89235,1
3.07595,1.06269,7.51518,1
5.75013,7.68491,-1.12744,1
6.88159,-5.82649,-6.6413,1
-4.76488,5.93106,-8.58903,1
1.55785,-5.8028,-3.27644,1
-6.58255,8.02073,0.514334,1
1.75685,10.0104,-8.21945,1
-7.92054,-5.63311,1.9368,1
5.22131,1.66712,4.70874,1
-2.23659,6.51708,-6.9957,1
-1.78161,0.798409,7.33422,1
-4.45907,3.33094,7.26921,1
4.69313,1.29492,6.60377,1
3.28237,-0.907928,1.39098,1
1.5299,-4.11102,-3.87138,1
-4.48419,12.1772,-2.96849,1
-5.24608,5.52156,2.88079,1
3.59913,-3.45127,0.834564,1
-4.7373,7.71494,-3.5154,1
5.40495,9.31564,-1.61528,1
3.30918,-5.38748,-2.014,1
-0.502391,-4.31108,-2.85081,1
-6.71429,-10.3299,1.66865,1
-11.2006,4.00166,5.02036,1
-4.34335,9.89908,-0.456718,1
-6.44549,-1.23758,0.925111,1
-6.50286,5.79057,0.866268,1
-5.52207,8.94827,3.36024,1
3.64166,2.01665,7.65518,1
1.19311,0.87687,4.7481,1
3.58491,4.22437,2.76043,1
-2.4926,2.27855,-4.22752,1
1.65288,7.06015,6.9108,1
-2.12052,5.14279,14.4195,3
-2.52258,6.11681,1.85295,1
-2.03663,-1.50495,5.16745,1
-6.6907,7.55803,-6.85605,1
-3.41025,6.78968,-3.43447,1
0.769201,1.64733,-1.89035,1
-6.26437,2.89643,7.30607,1
-6.8311,6.97756,-10.4547,1
1.48543,13.8522,1.50966,1
-5.01762,6.59376,2.72802,1
-10.8543,10.2698,-0.847601,1
3.94308,0.526715,5.09239,1
-8.88067,2.90601,2.61894,1
1.15423,-2.84268,1.24223,1
-1.89833,5.32109,-3.92087,1
1.43228,-4.03496,5.49672,1
0.179964,9.09927,8.50002,1
-4.76721,-1.408,6.32929,1
-6.55993,7.76272,-0.288684,1
-7.01051,9.88902,7.02004,1
4.14716,-1.20864,3.15039,1
-5.15631,-3.06683,-1.20163,1
-5.67262,6.99373,-4.79965,1
0.640637,2.33765,1.63952,1
4.41912,-1.5336,3.02975,1
3.61448,-2.36232,2.0393,1
4.82789,-0.477001,8.58954,1
-5.10756,5.63699,-9.01595,1
4.27497,3.59561,8.93511,1
-6.18828,8.09789,-8.13195,1
-0.707354,9.01126,-1.77462,1
-6.38535,6.83588,-8.08365,1
-6.0026,1.42205,1.76219,1
-5.50663,7.01173,-5.84697,1
6.43688,5.88314,-1.88914,1
1.63107,-4.66999,-3.70445,1
-6.28813,5.19477,6.95753,1
2.71368,-4.2779,-4.72304,1
4.30478,-0.660694,7.17297,1
-4.49552,6.89734,-5.49241,1
1.09165,7.7406,8.36361,1
4.00942,-4.74864,3.22331,1
2.43021,5.05807,-0.662627,1
-8.56518,-2.01379,7.2759,1
-0.890702,4.81004,-4.56376,1
-0.950343,8.24705,0.663152,1
3.25273,-2.86294,8.22418,1
-3.98776,0.16278,0.841854,1
-7.21715,11.7667,3.48229,1
4.6245,0.924084,7.71193,1
-13.1233,1.7615,4.26126,1
-1.16729,3.2657,3.26953,1
-6.91312,2.72788,4.44158,1
-0.663665,1.29332,9.49868,1
-5.83279,-0.766479,-0.284116,1
-10.1005,6.03255,5.96321,1
-8.50671,7.62116,-9.19946,1
-5.09576,-2.98728,1.49898,1
0.228157,-4.5652,-4.28566,1
6.2514,4.04417,8.35583,1
-9.12056,-11.4586,4.54081,1
3.9172,4.52819,6.44063,1
5.43116,-5.60152,5.13869,1
-4.98453,6.3623,3.50389,1
-2.12917,3.95395,-5.55731,1
-6.39826,7.21918,-6.89951,1
